IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Avengers,"00:24:05,711","00:24:06,707","<i>I'm in DC tomorrow,</i>"
The.Avengers,"00:24:06,879","00:24:08,373",<i>I'm working on the zoning for the next three buildings.</i>
The.Avengers,"00:24:08,548","00:24:10,753","<i>Pepper, you're killing me. The moment, remember?</i>"
The.Avengers,"00:24:10,966","00:24:11,997",<i>Enjoy the moment.</i>
The.Avengers,"00:24:12,217","00:24:13,380",<i>Get in here and I will.</i>
The.Avengers,"00:24:16,722","00:24:19,640","<i>Sir, Agent Coulson of S.H.I.E.L.D. Is on the line.</i>"
The.Avengers,"00:24:20,226","00:24:21,222",<i>I'm not in.</i>
The.Avengers,"00:24:21,894","00:24:23,175",I'm actually out.
The.Avengers,"00:24:30,403","00:24:33,025","<i>Sir, I'm afraid he's insisting.</i>"
The.Avengers,"00:24:33,240","00:24:35,991","Grow a spine, Jarvis. I got a date."
The.Avengers,"00:24:40,538","00:24:43,492","Levels are holding steady, I think."
The.Avengers,"00:24:43,708","00:24:45,867",Of course they are. I was directly involved.
The.Avengers,"00:24:46,086","00:24:47,248",Which brings me to my next question.
The.Avengers,"00:24:47,420","00:24:49,378",How does it feel to be a genius?
The.Avengers,"00:24:49,589","00:24:51,831","Well, I really wouldn't know, now would I?"
The.Avengers,"00:24:52,050","00:24:56,547",What do you mean? All this came from you.
The.Avengers,"00:24:56,764","00:25:00,382","No, all this came from that."
The.Avengers,"00:25:00,601","00:25:02,890",Give yourself some credit. Please.
The.Avengers,"00:25:03,103","00:25:04,894",Stark Tower is your baby.
The.Avengers,"00:25:05,105","00:25:07,477",Give yourself 12% of the credit.
The.Avengers,"00:25:07,941","00:25:09,056",12%?
The.Avengers,"00:25:09,193","00:25:10,307",An argument can be made for 15.
The.Avengers,"00:25:10,444","00:25:12,022",12%? My baby?
The.Avengers,"00:25:12,238","00:25:13,815","Well, I did do all the heavy lifting."
The.Avengers,"00:25:13,948","00:25:15,822","Literally, I lifted the heavy things."
The.Avengers,"00:25:16,075","00:25:18,317","And, sorry, but the security snafu?"
The.Avengers,"00:25:18,453","00:25:19,911",That was on you.
The.Avengers,"00:25:20,079","00:25:22,155",- My private elevator... - You mean our elevator?
The.Avengers,"00:25:22,373","00:25:25,043",...it was teeming with sweaty workmen.
The.Avengers,"00:25:25,252","00:25:27,577",I'm going to pay for that comment about percentages
The.Avengers,"00:25:27,796","00:25:29,753","in some subtle way later, aren't I?"
The.Avengers,"00:25:30,214","00:25:31,412",It's not going to be that subtle.
The.Avengers,"00:25:31,632","00:25:32,913",I'll tell you what.
The.Avengers,"00:25:33,134","00:25:35,590","The next building is gonna say ""Potts"" on the tower."
The.Avengers,"00:25:35,803","00:25:37,179",On the lease.
