IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Dark.Knight,"00:17:48,678","00:17:52,129","Yeah, well, I heard they have a different name for me down at mcu."
The.Dark.Knight,"00:17:52,724","00:17:54,004",I wouldn't know about that.
The.Dark.Knight,"00:17:55,184","00:17:58,968","In china, Lau security investments stands for dynamic new growth."
The.Dark.Knight,"00:17:59,147","00:18:03,441",A joint chinese venture with Wayne enterprises will be a powerhouse.
The.Dark.Knight,"00:18:03,609","00:18:05,519","Well, mr. Lau..."
The.Dark.Knight,"00:18:05,903","00:18:08,655",...i speak for the rest of the board...
The.Dark.Knight,"00:18:09,240","00:18:12,158","...and mr. Wayne, in expressing our own excitement."
The.Dark.Knight,"00:18:17,040","00:18:18,543","Sir, I know mr. Wayne is curious"
The.Dark.Knight,"00:18:18,544","00:18:20,658",About how his trust fund gets replenished..
The.Dark.Knight,"00:18:20,835","00:18:23,326","...but, frankly, this is embarrassing."
The.Dark.Knight,"00:18:23,504","00:18:26,078","You worry about the diligence, mr. Reese."
The.Dark.Knight,"00:18:26,257","00:18:28,546",I'll worry about Bruce Wayne.
The.Dark.Knight,"00:18:28,718","00:18:30,260",It's done.
The.Dark.Knight,"00:18:30,428","00:18:32,171",The numbers are solid.
The.Dark.Knight,"00:18:32,347","00:18:33,889",Do them again.
The.Dark.Knight,"00:18:34,057","00:18:37,141","Wouldn't want the trust fund to run out, now, would we?"
The.Dark.Knight,"00:18:39,854","00:18:41,479",Another long night?
The.Dark.Knight,"00:18:41,647","00:18:44,601","This joint venture was your idea, and the consultants love it."
The.Dark.Knight,"00:18:45,276","00:18:46,521",But I'm not convinced.
The.Dark.Knight,"00:18:46,694","00:18:50,359",Lau's company has grown by 8 percent annually like clockwork.
The.Dark.Knight,"00:18:50,531","00:18:52,939",His revenue stream must be off the books...
The.Dark.Knight,"00:18:53,117","00:18:54,528",...maybe even illegal.
The.Dark.Knight,"00:18:54,702","00:18:56,362",Okay. cancel the deal.
The.Dark.Knight,"00:18:57,705","00:18:58,868",You already knew.
The.Dark.Knight,"00:18:59,582","00:19:02,120",Just needed a closer look at their books.
The.Dark.Knight,"00:19:02,293","00:19:04,333",Anything else you can trouble me for?
The.Dark.Knight,"00:19:04,796","00:19:06,338",I need a new suit.
The.Dark.Knight,"00:19:06,506","00:19:08,997","Yeah. three buttons is a little '90s, mr. Wayne."
The.Dark.Knight,"00:19:09,175","00:19:12,295","I'm not talking fashion, mr. Fox, so much as function."
The.Dark.Knight,"00:19:13,346","00:19:15,054",You wanna be able to turn your head.
The.Dark.Knight,"00:19:15,223","00:19:17,299",Sure make backing out of the driveway easier.
The.Dark.Knight,"00:19:17,767","00:19:19,309",I'll see what I can do.
The.Dark.Knight,"00:19:24,065","00:19:26,022",Took three weeks to get a reservation here.
The.Dark.Knight,"00:19:26,192","00:19:28,315",I had to tell them I work for the government.
The.Dark.Knight,"00:19:28,486","00:19:29,731",- really? - health inspector's...
The.Dark.Knight,"00:19:29,904","00:19:31,149",...not afraid to pull strings.
The.Dark.Knight,"00:19:31,322","00:19:33,529",Rachel. fancy that.
The.Dark.Knight,"00:19:33,700","00:19:36,191","Yeah, Bruce. fancy that."
The.Dark.Knight,"00:19:36,536","00:19:38,694","Rachel, natascha. natascha, Rachel."
